Date,Account Creations,Active Users,Active Users Acct Creation On Or After Regwall,Active Users Acct Creation On Regwall,Active Users Purchase On Or After Paywall,Active Users Purchase On Or After Regwall,Basic Subscriber Active Users,Basic Subscriber DAU Per MAU,Basic Subscriber Minutes,Basic Subscriber Page Views,Basic Subscriber Total Users,DAU Per MAU,Digital Subscriber Active Users,Digital Subscriber DAU Per MAU,Digital Subscriber Minutes,Digital Subscriber Page Views,Digital Subscriber Total Users,Event Click Active Users,Event Clicks,Event Registration Click Active Users,Event Registration Clicks,Minutes,New Subscription Finishes,New Subscription Starts,Newsletter Signup Active Users,Newsletter Signups,Newsletter Unsubscribes,Non Registrant Active Users,Non Registrant DAU Per MAU,Non Registrant Minutes,Non Registrant Page Views,Non Registrant Total Users,Page Views,Paywall Active Users,Paywall Conversion Rate,Paywall Views,Print Subscriber Active Users,Print Subscriber DAU Per MAU,Print Subscriber Minutes,Print Subscriber Page Views,Print Subscriber Total Users,Purchase Active Users,Purchases,Registrant Active Users,Registrant DAU Per MAU,Registrant Minutes,Registrant Page Views,Registrant Total Users,Regwall Account Creations,Regwall Active Users,Regwall Conversion Rate,Regwall Purchases,Regwall Views,Site License Active Users,Site License By Domain Active Users,Site License By Domain DAU Per MAU,Site License By Domain Minutes,Site License By Domain Page Views,Site License By Domain Total Users,Site License By IP Active Users,Site License By IP DAU Per MAU,Site License By IP Minutes,Site License By IP Page Views,Site License By IP Total Users,Site License DAU Per MAU,Site License Minutes,Site License Page Views,Site License Total Users,Subscriber Active Users,Subscriber DAU Per MAU,Subscriber Minutes,Subscriber Page Views,Subscriber Total Users,Subscription Renewal Finishes,Subscription Renewal Starts,Total Users
2026-04-15,317,41837,222,219,12,14,141,0.190540541,33465,382,144,0.050810364,1279,0.203015873,274506,3365,1316,19,23,2,3,57989,28,2339,29,46,10,26219,0.039262578,412614,33494,26647,73716,647,0.018547141,989,524,0.196918452,101348,1349,542,30,30,1944,0.063431984,233783,4247,2087,303.0,18441,0.011970882,9.0,21333,14033,5882,0.14677846,1087128,12650,6122,8352,0.06577362,1335151,17600,8736,0.086181908,2422279,30250,14654,1943,0.201117897,409319,5096,2001,8,19,43037
2026-04-14,347,44185,241,240,10,10,155,0.209459459,42662,372,158,0.053695753,1315,0.209228321,307197,3515,1353,23,24,1,1,73962,24,2209,33,56,10,27498,0.041083058,447276,35585,27986,79547,793,0.01261034,1181,508,0.190262172,116309,1309,525,22,23,2372,0.077364644,355094,5091,2516,339.0,19843,0.012085047,3.0,23132,14994,6707,0.166977867,1602980,15142,6918,8499,0.067768094,1564093,17952,8868,0.093121181,3167073,33094,15549,1977,0.204828015,466168,5196,2035,3,11,45391
2026-04-13,388,48352,265,264,7,18,167,0.227830832,33299,462,173,0.059737413,1407,0.226060411,328661,3699,1444,24,25,3,3,78354,39,2979,45,95,8,31222,0.047171479,454378,38906,31808,84994,742,0.009433962,1154,530,0.2000755,122408,1451,543,34,35,2479,0.082031767,514990,5237,2622,382.0,22743,0.011692036,9.0,26228,15559,6903,0.174274173,1667538,15950,7087,8811,0.073338216,1577484,18495,9103,0.100084267,3245022,34445,16015,2103,0.220048132,484368,5612,2159,2,11,49686
2026-04-12,304,29380,208,206,6,7,49,0.066848568,11608,168,52,0.036968856,295,0.048076923,85716,1206,329,8,8,0,0,19310,10,1265,10,18,2,26215,0.040156921,386050,30485,26574,40803,255,0.023529412,396,106,0.04055088,17972,248,117,10,10,1075,0.03576181,154478,2591,1181,300.0,21273,0.009667224,2.0,23646,2519,1514,0.038558513,330708,3564,1645,1015,0.008852027,170480,2458,1150,0.016815642,501188,6022,2785,450,0.047699809,115296,1622,498,0,1,30137
2026-04-11,434,46142,305,304,9,11,47,0.063945578,11072,172,48,0.058137733,382,0.062093628,101277,1068,403,3,3,0,0,34626,18,1618,19,32,3,41630,0.064226482,628461,48061,41935,61776,478,0.018828452,734,170,0.06429652,39426,400,176,19,20,1972,0.065608677,394389,4181,2067,427.0,36394,0.008370153,7.0,40279,3720,2560,0.06472001,661700,5059,2673,1173,0.009979921,239821,2720,1280,0.024315156,901521,7779,3940,599,0.063145688,151775,1640,627,2,7,46828
2026-04-10,361,49721,262,260,11,9,146,0.195448461,27742,329,149,0.063897817,1085,0.175311036,218350,2879,1109,28,35,4,5,55743,24,1793,38,63,5,36327,0.058053814,546904,43473,36659,77513,548,0.020072993,857,429,0.160674157,91623,1168,447,23,23,2057,0.068795987,264233,4378,2176,354.0,29446,0.008886778,3.0,33115,11854,5631,0.141095993,1200897,12295,5856,6342,0.052073241,991800,12673,6629,0.07529074,2192697,24968,12357,1660,0.173622006,337715,4376,1705,2,8,50722
2026-04-09,308,34545,211,207,15,14,148,0.195767196,33981,336,153,0.045251447,1203,0.193346191,276963,3171,1255,31,34,3,4,58079,31,1906,48,89,10,20422,0.033373698,346543,26734,20813,62773,554,0.027075812,898,485,0.179962894,85668,1263,499,36,36,1894,0.063567713,280367,4397,2028,299.0,13467,0.015566212,8.0,16077,12591,5541,0.139182638,1211172,12314,5725,7002,0.057487213,1247599,14093,7337,0.079718128,2458771,26407,13112,1836,0.19093178,396612,4770,1907,7,22,35651
2026-04-08,338,35497,228,223,8,16,163,0.215039578,50735,423,164,0.046174299,1287,0.205821206,322968,3431,1327,20,23,6,6,61188,26,1837,41,70,18,21314,0.034541939,370279,27904,21742,64814,484,0.016528926,745,490,0.181213018,105449,1291,509,25,26,2004,0.067365873,335777,4427,2149,326.0,14121,0.01614045,5.0,16556,12673,5465,0.137232253,1210779,11614,5644,7338,0.060338448,1271507,15211,7725,0.080513589,2482286,26825,13186,1939,0.200703861,479152,5145,1999,5,15,36738
2026-04-07,365,40228,261,258,8,9,137,0.182423435,32652,315,142,0.051366129,1239,0.198113208,279837,3461,1273,21,21,2,2,60626,49,2418,40,85,6,24882,0.039553753,411923,31563,25345,71089,560,0.014285714,826,466,0.170883755,94114,1388,491,49,49,2201,0.074075321,354045,4797,2331,351.0,17930,0.014467849,8.0,20738,13479,5536,0.138065192,1141890,12718,5728,8071,0.066025851,1318755,16294,8397,0.085237297,2460645,29012,13965,1842,0.190308916,406603,5164,1906,2,17,41417
2026-04-06,348,35804,250,246,7,15,129,0.173154362,32893,367,133,0.047019581,1211,0.196463335,320869,3537,1252,20,24,5,6,65415,23,1233,45,82,4,21406,0.034882167,386309,28363,21921,67494,466,0.015418502,742,487,0.179970436,106674,1317,499,23,23,1801,0.061883655,292514,4099,1939,341.0,14499,0.017411896,9.0,17031,12770,5452,0.137392269,1341958,13121,5661,7518,0.06425641,1440292,16173,7752,0.083685025,2782250,29294,13229,1827,0.191348974,460436,5221,1884,1,17,36888
2026-04-05,178,16607,124,122,0,2,25,0.033829499,5059,66,27,0.021946436,278,0.045671102,69690,816,305,3,3,0,0,11993,6,341,12,24,3,12554,0.020420645,141529,15044,12755,22372,133,0.0,216,106,0.039434524,21514,321,120,6,6,692,0.02383741,114663,1562,785,173.0,8864,0.013973405,2.0,9975,1972,1277,0.032441633,245536,2783,1390,699,0.006213775,117169,1737,799,0.013339647,362705,4520,2185,409,0.043271265,96263,1203,452,0,1,17199
2026-04-04,223,21535,157,155,5,11,29,0.039030956,4317,63,34,0.028247254,317,0.051696021,66626,830,336,5,5,0,0,22460,20,970,23,34,6,16791,0.02722859,214811,20457,17059,30544,216,0.023148148,355,161,0.059322034,34015,400,169,17,17,1282,0.043702062,291175,2617,1354,218.0,11472,0.013573096,7.0,13129,2928,2074,0.052229973,534355,4057,2188,868,0.007539762,196810,2054,956,0.019435133,731165,6111,3130,507,0.053228346,104958,1293,539,1,5,22087
2026-04-03,239,30199,161,158,5,10,130,0.171957672,28979,296,133,0.039499723,1044,0.168904708,267577,2919,1068,11,12,1,1,52500,20,1231,30,58,8,19107,0.030965678,319764,24843,19492,54267,330,0.015151515,511,429,0.156855576,91758,1080,442,18,18,1551,0.052821578,245385,3234,1658,230.0,12934,0.012305105,8.0,15434,9735,5150,0.128865979,1283673,11662,5351,4621,0.038915323,907766,9930,4903,0.062966508,2191439,21592,10238,1603,0.166580069,388314,4295,1643,0,7,31244
2026-04-02,317,35695,210,207,2,16,126,0.166887417,31807,296,131,0.046784645,1193,0.193354943,290700,3029,1228,27,31,1,1,64629,29,1267,36,72,4,21302,0.034696015,369248,27842,21759,62820,304,0.006578947,495,485,0.177071924,132771,1332,511,27,30,1870,0.063086162,356710,3844,2010,306.0,14723,0.014195903,12.0,17468,12782,5887,0.147259674,1383670,12335,6084,7077,0.058526782,1307352,13646,7475,0.081223113,2691022,25981,13428,1803,0.187461011,455278,4657,1869,2,12,37006
2026-04-01,353,42574,237,237,7,7,158,0.210386152,41381,444,163,0.055750598,1307,0.213248491,314730,3314,1349,21,27,2,2,75572,18,1460,27,51,5,25827,0.041993961,399537,32137,26297,73699,285,0.024561404,432,545,0.198470503,136350,1458,563,23,23,2299,0.077774019,447710,4550,2409,349.0,17710,0.013587891,4.0,20208,15296,6860,0.171731838,1625882,14479,7085,8544,0.070402109,1565231,16671,8916,0.097277428,3191113,31150,15897,2010,0.210119172,492461,5216,2075,7,23,43957
2026-03-31,410,38839,293,290,7,8,141,0.189771198,31812,354,147,0.051221893,1323,0.216176471,304706,3463,1362,35,40,8,8,70735,21,1259,54,87,2,22298,0.036554158,393080,29506,22881,71484,772,0.009067358,1143,553,0.201824818,121251,1516,567,21,21,2233,0.075648757,339447,4841,2350,401.0,14918,0.019948257,2.0,17672,15018,6360,0.160173269,1456766,13956,6584,8761,0.072690916,1594282,17168,9105,0.096295156,3051048,31124,15531,2017,0.211447741,457769,5333,2076,4,22,40041
2026-03-30,407,38290,267,267,6,4,144,0.197530864,40679,310,146,0.051792796,1224,0.203086112,320686,3263,1249,39,51,9,10,71994,18,1275,43,81,5,22392,0.037467309,384115,29555,22899,70981,714,0.008403361,1207,507,0.188265874,123618,1459,519,21,21,2089,0.072351332,308923,4734,2233,384.0,15853,0.016813602,1.0,18886,14870,6387,0.163517665,1573306,13761,6547,8610,0.075078479,1565534,17281,8874,0.099555448,3138840,31042,15295,1875,0.199957342,484983,5032,1914,3,18,39388
2026-03-29,279,13192,190,190,5,3,29,0.040166205,4594,73,30,0.018140116,271,0.045431685,58163,800,297,5,5,0,0,14598,8,377,9,21,5,10427,0.017628541,168376,13415,10692,22862,211,0.023696682,375,121,0.045625943,20429,335,125,9,9,882,0.031097948,131518,2279,965,275.0,6830,0.027920647,1.0,8295,2482,1560,0.040661002,326517,3602,1685,932,0.008573742,165066,2299,1047,0.017380587,491583,5901,2722,421,0.045400625,83186,1208,452,1,7,13858
2026-03-28,270,19557,177,177,4,2,37,0.050615595,9158,105,43,0.026436488,334,0.055592543,75775,871,355,7,8,0,0,21586,9,908,17,29,3,15888,0.026407204,211328,19522,16187,31064,412,0.009708738,643,149,0.055555556,37026,369,158,8,9,1329,0.046342144,206659,3016,1407,263.0,11461,0.015492341,1.0,13208,3221,2318,0.060070488,558340,5025,2442,921,0.008269435,194484,2060,1036,0.022035382,752824,7085,3460,520,0.055632823,121959,1345,556,1,2,20167
2026-03-27,389,47073,260,258,3,9,144,0.194594595,36190,346,150,0.062666324,1310,0.214859767,325798,3518,1348,23,25,7,9,73263,11,1737,54,89,13,32333,0.053063462,557000,40093,32798,82337,909,0.00330033,1423,542,0.199264706,118263,1420,556,14,14,2503,0.086090665,312323,5317,2624,375.0,23334,0.010976948,3.0,26881,14510,7629,0.19524492,1717715,16593,7816,7192,0.061708481,1326668,14383,7502,0.09592881,3044383,30976,15003,1996,0.210659631,480251,5284,2054,3,16,48175
2026-03-26,339,44309,218,216,8,5,124,0.169630643,25209,316,132,0.059469819,1108,0.182416859,205029,3188,1141,53,55,16,18,48423,31,2308,63,129,14,30990,0.051322647,479058,37824,31412,72774,742,0.010781671,1058,475,0.175212099,89148,1367,495,33,33,1931,0.066809674,211735,4044,2057,313.0,22829,0.009665691,3.0,25333,12088,5189,0.134926413,884992,11585,5364,6959,0.059503553,1007786,13900,7290,0.080038669,1892778,25485,12591,1707,0.180979644,319386,4871,1768,5,14,45313
2026-03-25,343,34725,236,234,5,5,147,0.201369863,39051,394,153,0.047207838,1119,0.184015787,231540,2801,1154,20,24,9,10,55641,14,1551,32,70,11,21004,0.035253559,363669,27270,21403,62548,600,0.008333333,918,485,0.179098966,111778,1369,501,21,22,1843,0.063168358,231814,4002,1971,322.0,14255,0.01624673,3.0,16754,12648,5385,0.139536692,1156402,11679,5554,7327,0.062603599,1202638,14479,7633,0.083714465,2359040,26158,13091,1751,0.185605258,382369,4564,1808,8,18,35710
2026-03-24,362,37587,218,214,2,4,137,0.186648501,27599,307,140,0.05078096,1176,0.193452871,282038,2933,1213,23,26,8,8,59723,16,1577,38,59,6,23935,0.039956129,385121,30450,24328,66057,595,0.003361345,895,471,0.171835097,109956,1200,493,17,17,1833,0.062017864,244516,4022,1955,323.0,14187,0.015431443,2.0,16472,12703,5460,0.140143737,1257134,11943,5624,7429,0.063230375,1275367,14667,7704,0.08361968,2532501,26610,13124,1784,0.188643333,419593,4440,1846,4,20,38589
2026-03-23,380,32419,240,240,3,5,115,0.158839779,28358,272,116,0.044598859,1039,0.172907306,219682,2553,1070,43,45,5,6,52519,12,1987,44,77,10,19220,0.032563522,315363,25122,19647,59860,571,0.00525394,921,447,0.165739711,87082,1191,466,15,15,1761,0.059944855,235018,4204,1896,348.0,12326,0.019652801,1.0,14805,12258,5130,0.13254444,1099226,11381,5302,7234,0.064113586,1164553,14566,7489,0.083274457,2263779,25947,12680,1601,0.171615393,335122,4016,1652,3,13,33510
2026-03-22,273,15561,1,1,4,1,44,0.061196106,7679,119,49,0.021465077,288,0.04826546,60183,757,309,8,9,0,0,15646,6,499,20,41,3,12822,0.021741342,247430,15986,13115,24973,249,0.016064257,385,124,0.046165302,31201,325,133,8,8,952,0.032107926,145810,2405,1012,148.4796151,8519,0.00011711,1.0,9743,2326,1489,0.038576129,296706,3226,1605,848,0.007805956,148451,2080,935,0.016313877,445157,5306,2529,456,0.04916442,99063,1201,491,2,4,16121
2026-03-21,233,19454,151,151,2,1,39,0.053206003,8970,108,42,0.026004892,315,0.052014531,67887,723,334,6,7,0,0,19520,11,865,23,38,0,16245,0.026700174,261068,19747,16489,29391,391,0.00511509,577,140,0.051376147,19761,348,151,8,10,1250,0.040775052,208062,2638,1320,229.0,12282,0.012288411,0.0,13984,2735,1874,0.047234965,422347,3807,1989,874,0.007701119,182049,1956,954,0.018426815,604396,5763,2930,494,0.052491765,96618,1179,527,0,2,20048
2026-03-20,330,37607,238,238,3,3,132,0.17623498,27546,292,136,0.049288594,1117,0.182815057,283351,2934,1153,24,26,3,3,50716,17,1492,36,67,13,26233,0.042474406,419871,32740,26656,63084,670,0.004477612,926,434,0.156565657,80346,1158,450,16,17,1931,0.061992359,254782,3936,2036,319.0,20062,0.011967015,0.0,22941,10324,5276,0.131227459,1082011,11320,5421,5163,0.043218041,893328,10250,5439,0.066644719,1975339,21570,10773,1682,0.176254846,391243,4384,1738,2,4,38674
2026-03-19,330,35720,234,231,4,7,144,0.191489362,49954,325,150,0.046524835,1176,0.19125061,330235,3097,1209,45,50,6,6,69174,15,2584,32,71,7,22389,0.036103138,361242,29066,22875,63651,583,0.007029877,840,448,0.160515944,114909,1256,463,19,19,1896,0.059780552,301052,4116,2023,324.0,13566,0.016029593,2.0,15557,12295,5899,0.145006268,1663582,12764,6062,6496,0.0528491,1327438,12459,6790,0.077602313,2991020,25223,12715,1766,0.183442402,495098,4678,1820,6,13,36855
2026-03-18,433,47181,299,298,9,8,138,0.184,33873,323,141,0.061673784,1207,0.19629208,245875,3138,1250,32,35,4,4,64325,18,1913,53,97,9,33046,0.053528185,510732,40840,33478,78283,808,0.011138614,1246,487,0.175685426,118113,1311,503,22,22,2407,0.076470962,318412,5236,2536,426.0,25375,0.011796268,3.0,28579,12703,5713,0.140544663,1390274,12814,5881,7168,0.05799212,1239208,14018,7459,0.079919722,2629482,26832,13162,1832,0.190575263,397861,4772,1894,4,21,48343
2026-03-17,326,42024,216,215,6,5,139,0.187331536,24088,357,140,0.056409189,1125,0.184668418,237185,2947,1162,29,33,1,1,52057,12,1053,34,84,16,29031,0.048528564,462889,35569,29531,70276,551,0.010889292,836,459,0.166666667,91801,1225,472,15,15,1816,0.059099193,221233,3865,1919,322.0,21633,0.010164228,3.0,24314,11776,5202,0.129480287,989977,12609,5367,6608,0.054215484,1094941,13234,6904,0.07524841,2084918,25843,12234,1723,0.180513358,353074,4529,1774,4,16,43105
2026-03-16,373,42049,257,256,6,6,135,0.183673469,34239,329,136,0.057875127,1178,0.194871795,279924,2933,1210,13,15,9,9,79929,14,1199,42,70,8,28885,0.049524642,527541,36158,29382,72410,700,0.008571429,1106,519,0.190319032,110971,1372,532,16,16,2140,0.070311473,299419,4714,2257,369.0,21441,0.012051583,1.0,24587,12011,5601,0.141061804,1410533,12842,5747,6676,0.056599774,2132156,13500,6903,0.078999467,3542689,26342,12376,1832,0.193534756,425134,4634,1878,2,13,43067
2026-03-15,247,21290,161,160,4,5,38,0.052269601,3548,75,40,0.029396008,300,0.049817336,45823,732,333,0,0,0,0,15949,12,471,18,36,3,18411,0.03134785,313521,22073,18724,30843,221,0.018099548,354,145,0.053863299,27914,339,160,12,13,972,0.032118428,142871,2290,1053,241.0,14447,0.011184439,3.0,16314,2338,1505,0.038320517,277750,3267,1619,843,0.007420317,144989,2003,934,0.015842255,422739,5270,2543,483,0.051624626,77285,1146,533,2,4,21936
2026-03-14,291,26240,197,195,4,6,46,0.062162162,8467,123,47,0.035902909,384,0.06371329,75695,914,397,3,3,0,0,24615,14,1396,17,32,2,22597,0.038186412,348936,27221,22893,38903,434,0.00921659,653,175,0.064504239,32220,403,182,17,18,1766,0.057718077,304376,3609,1825,288.0,17102,0.011466822,2.0,19435,3234,2369,0.059458374,544435,4687,2463,883,0.007536509,161698,1851,963,0.02130112,706133,6538,3408,605,0.06416375,116382,1440,626,5,12,26791
2026-03-13,282,34348,177,177,3,2,98,0.130666667,18439,222,101,0.046501112,880,0.145118734,160639,2255,910,16,20,4,4,38076,11,1194,35,72,22,24370,0.041025486,443086,30895,24756,56234,373,0.008042895,557,391,0.14270073,86425,1148,413,10,10,1368,0.044921683,169123,2957,1488,273.0,17195,0.010359359,1.0,20139,8651,4144,0.103566341,735803,9399,4304,4622,0.037857008,668091,9039,4881,0.055188736,1403894,18438,9080,1369,0.144165965,265503,3625,1424,1,5,35387
2026-03-12,330,39024,224,223,2,6,137,0.179790026,27527,312,140,0.052726727,1177,0.192037853,226532,2873,1212,11,13,4,5,53395,14,1862,38,62,17,25942,0.043517573,446627,33123,26375,66585,521,0.003838772,723,494,0.17944061,84523,1187,509,13,13,1881,0.061142894,237075,3786,1994,321.0,18811,0.01187384,3.0,21562,11917,5351,0.132775862,1101709,11866,5526,6616,0.053139709,1078373,12929,6871,0.074917174,2180082,24795,12332,1807,0.188445093,338582,4372,1860,2,16,40042
2026-03-11,312,33496,219,219,7,5,144,0.188235294,27736,346,148,0.045395961,1170,0.189688716,238686,3213,1219,21,28,1,1,48848,16,1368,39,73,6,20538,0.034673883,351937,27429,20965,61370,473,0.014799154,732,511,0.184609827,87569,1350,532,20,20,1744,0.056447437,218741,3853,1863,306.0,13860,0.015836286,0.0,16327,11528,5210,0.129005101,1009471,11523,5349,6470,0.051365105,992844,13210,6818,0.071456465,2002315,24733,12001,1825,0.189079983,353991,4909,1899,6,13,34527
2026-03-10,333,38112,231,231,1,2,124,0.163804491,27785,335,133,0.050997415,1389,0.225231069,265916,3836,1439,18,22,3,3,51845,5,1235,35,72,2,24228,0.040493449,456224,30734,24706,67629,393,0.002544529,588,571,0.205914172,97920,1464,587,7,7,1770,0.056734406,210813,3799,1881,331.0,15507,0.015010722,1.0,17794,12418,5338,0.1311838,961987,12283,5545,7204,0.056243901,1084637,14648,7519,0.075668759,2046624,26931,12978,2084,0.216070503,391621,5635,2159,2,11,39168
2026-03-09,341,44215,222,221,7,6,132,0.177181208,21820,308,133,0.06053234,1452,0.240039676,273916,3766,1480,20,22,7,7,56949,17,11542,50,98,13,28791,0.049165967,496296,36296,29223,78602,466,0.015021459,745,654,0.240618102,110268,3044,666,20,21,1957,0.063292367,235932,4387,2095,333.0,16339,0.013581304,0.0,19143,14387,5987,0.14889331,1123751,13393,6178,8501,0.068740499,1152136,16724,8705,0.090333153,2275887,30117,14775,2238,0.236875529,406004,7118,2279,4,23,45287
2026-03-08,211,12277,2,2,3,1,34,0.046132972,5330,90,37,0.017117195,310,0.052320675,46825,731,336,3,4,0,0,10094,13,466,20,37,4,9888,0.017176567,142754,12561,10191,19978,133,0.022556391,207,118,0.044461191,17802,321,122,12,14,764,0.024901405,102157,1840,855,115.9608376,6114,0.000327815,2.0,7170,1959,1227,0.030764988,180607,2703,1332,739,0.006248837,108733,1696,828,0.012729045,289340,4399,2153,462,0.049897397,69957,1142,495,2,5,12897
2026-03-07,190,21619,135,135,3,4,43,0.05802969,5310,102,44,0.029281936,439,0.073423649,68122,1064,468,3,5,0,0,18490,10,7555,26,60,5,18161,0.030688977,299370,22429,18433,32982,227,0.013215859,367,182,0.067910448,20550,373,194,10,11,1279,0.041292697,181429,2677,1341,185.0,10581,0.012660602,3.0,12090,3018,2182,0.053919146,399096,4339,2289,849,0.006941889,134629,1932,942,0.019016055,533725,6271,3218,664,0.070955332,93982,1539,706,2,2,22163
2026-03-06,257,26925,182,182,3,4,104,0.137022398,19522,247,113,0.035594598,926,0.153387444,167986,2681,957,13,15,4,4,41437,10,1063,36,60,3,16579,0.0274983,278322,21799,17019,49507,351,0.008547009,552,384,0.14050494,76141,1063,393,15,15,1430,0.045740972,179126,3201,1548,253.0,11012,0.016562017,1.0,12957,9180,4494,0.109601736,906235,10287,4671,4868,0.038000671,857706,9952,5165,0.055621531,1763941,20239,9627,1414,0.149203334,263649,3991,1463,5,7,27994
2026-03-05,330,30289,243,241,7,3,104,0.135064935,20397,257,107,0.03939059,1007,0.165761317,217051,3134,1047,19,20,3,4,45390,17,1238,33,71,12,18275,0.029808265,329666,23887,18710,57101,340,0.020588235,597,405,0.147433564,80929,1228,422,19,20,1699,0.05378114,236604,3793,1831,316.0,11860,0.020575783,0.0,13959,10675,4501,0.108580802,862459,11055,4695,6234,0.047714174,974465,13331,6583,0.063721452,1836924,24386,11199,1516,0.158809973,318377,4619,1576,4,18,31489
2026-03-04,392,32524,260,257,4,6,130,0.168393782,28269,310,130,0.041307451,1104,0.180333224,193414,2918,1139,24,28,4,4,51829,17,1327,43,84,14,18759,0.029990552,341512,25013,19216,61116,385,0.01038961,629,456,0.165337201,77874,1196,466,22,23,2014,0.063010356,267193,4289,2134,381.0,12832,0.020167546,3.0,15304,12741,5573,0.13262732,1070512,12340,5724,7201,0.05377653,1128878,14547,7502,0.074405214,2199390,26887,13172,1690,0.176170124,299557,4424,1735,8,23,33576
2026-03-03,318,36569,211,211,3,1,141,0.182170543,29308,336,146,0.046035049,1113,0.181506849,200552,2848,1142,16,19,4,4,48551,7,1275,27,45,6,22912,0.036117495,384732,29717,23366,66210,332,0.009036145,570,456,0.164859002,73157,1196,482,11,11,1871,0.058029899,272036,4123,2020,312.0,16232,0.013010236,1.0,18898,12466,5506,0.130356551,946742,12466,5669,7122,0.052884044,1004082,15086,7464,0.072341734,1950824,27552,12980,1710,0.177699262,303017,4380,1770,4,26,37744
2026-03-02,376,37381,273,271,4,3,147,0.191655802,32568,327,150,0.047704125,1247,0.204593929,263442,3555,1270,18,21,4,4,63244,11,1452,45,104,19,23063,0.036675874,415549,30017,23551,69782,276,0.014492754,459,492,0.17877907,100888,1301,500,15,16,2078,0.06527612,393961,4726,2208,368.0,16081,0.017021011,0.0,18953,13407,5807,0.138734262,1262371,13134,5957,7815,0.059898827,1323416,16217,8078,0.079862993,2585787,29351,13859,1885,0.196866841,396898,5183,1919,5,17,38477
2026-03-01,229,11946,158,157,0,1,28,0.036601307,4754,77,35,0.015449718,254,0.042115735,54016,807,273,6,6,1,1,11938,3,485,10,24,7,9597,0.015426012,160045,12398,9930,20453,72,0.0,146,106,0.039042357,15035,281,119,4,4,739,0.023470749,133752,1981,814,227.0,5683,0.027802217,1.0,6745,2071,1184,0.028452647,204876,2716,1306,893,0.007127009,142871,2134,993,0.012717693,347747,4850,2293,388,0.04100613,73805,1165,427,1,1,12648
2026-02-28,257,17326,186,186,6,8,36,0.046451613,6765,96,37,0.022037537,311,0.051109285,54215,881,339,5,5,0,0,18455,15,1206,15,25,7,14348,0.022691222,223147,17943,14609,27840,337,0.017804154,518,117,0.042685151,24157,338,128,17,17,1116,0.035070077,224543,2725,1200,253.0,9823,0.01901063,2.0,11134,2645,1803,0.04292244,423938,3859,1910,860,0.006697924,149659,1923,947,0.015929033,573597,5782,2839,464,0.048494983,85137,1315,504,2,6,17958
2026-02-27,486,30067,350,350,5,5,118,0.152652005,22450,284,120,0.037790226,857,0.14003268,179600,2251,894,9,13,3,3,43654,10,1295,41,78,22,20023,0.031277287,332484,25612,20436,53252,471,0.010615711,728,353,0.127574991,60202,855,376,14,14,1581,0.049511462,266982,4014,1699,484.0,13412,0.025927847,0.0,15709,9306,4230,0.100123083,940600,9694,4448,5069,0.038415484,815113,10233,5387,0.054776298,1755713,19927,9837,1328,0.138017044,262252,3390,1390,5,16,31247
2026-02-26,406,42669,288,287,8,8,164,0.211068211,45657,405,168,0.052971804,1214,0.1973342,324696,3433,1257,28,34,4,5,68872,47,3575,47,79,7,28200,0.043614497,479807,35416,28648,74668,730,0.011204482,1101,478,0.171326165,115617,1219,486,51,52,2080,0.065081352,311079,4733,2231,394.0,18473,0.015982242,3.0,20834,13122,5750,0.13595309,1487966,13510,5944,7450,0.055958238,1365679,15365,7771,0.076886569,2853645,28875,13629,1856,0.191953666,485970,5057,1911,6,18,43887
2026-02-25,401,40428,284,281,8,8,144,0.186287193,39076,372,145,0.050526411,1157,0.187763713,272536,3548,1187,23,33,4,4,63890,22,1694,52,77,7,25638,0.039867947,553976,34112,26168,74227,660,0.012121212,1003,507,0.181590258,105177,1347,521,28,29,2015,0.063470564,290614,4669,2171,388.0,17152,0.017917981,2.0,20200,13445,5566,0.131802036,1279331,12985,5770,7976,0.06012861,1290571,16652,8307,0.078903971,2569902,29637,13954,1808,0.187028034,416789,5267,1853,9,20,41780
2026-02-24,441,37142,295,294,2,2,147,0.19140625,40589,365,150,0.046410792,1115,0.181241873,228526,2906,1161,19,21,9,10,59884,12,1328,46,82,24,23325,0.036087315,461049,31057,23827,67873,685,0.002919708,1029,429,0.154985549,95460,1140,449,20,20,2152,0.06816598,306185,4883,2294,434.0,15168,0.019407895,0.0,17667,12257,5251,0.124750546,1212815,11911,5472,7159,0.054732834,1245610,15062,7508,0.072814871,2458425,26973,12778,1691,0.175451338,364575,4411,1760,11,30,38372
2026-02-23,464,41538,313,312,9,5,163,0.214191853,38173,423,166,0.053011286,1383,0.227879387,302382,4129,1411,20,22,7,8,69021,38,1986,39,61,7,25998,0.041092837,416485,34043,26568,80352,869,0.010356732,1333,590,0.214857975,140571,1779,603,41,42,2462,0.079363033,336444,5394,2618,453.0,18864,0.016255518,0.0,22661,14639,7014,0.168205473,1525176,16864,7204,7774,0.061353664,1380339,17079,8087,0.089190951,2905515,33943,15117,2135,0.223888423,481126,6331,2179,7,22,42657
